 Sample   Time     Commanded Pos   Encoder 1 Pos 
  5053   44.740             -73            -452;
  5054   44.749              92            -295;
  5055   44.758             252            -113;
  5056   44.767             393              78;
  5057   44.776             506             261;
  5058   44.784             579             422;
  5059   44.793             599             545;
  5060   44.802             563             616;
  5061   44.811             477             625;
  5062   44.820             355             578;
  5063   44.829             206             481;
  5064   44.838              43             344;
  5065   44.846            -124             178;
  5066   44.855            -282              -2;
  5067   44.864            -419            -184;
  5068   44.873            -526            -355;
  5069   44.882            -588            -500;
  5070   44.891            -596            -608;
  5071   44.899            -546            -671;
  5072   44.908            -450            -677;
  5073   44.917            -318            -629;
  5074   44.926            -163            -530;
  5075   44.935               4            -391;
  5076   44.944             170            -220;
  5077   44.953             325             -29;
  5078   44.961             455             163;
  5079   44.970             550             340;
  5080   44.979             597             487;
  5081   44.988             585             587;
  5082   44.997             518             626;
  5083   45.006             408             603;
  5084   45.015             266             525;
  5085   45.023             104             401;
  5086   45.032             -66             243;
  5087   45.041            -230              64;
  5088   45.050            -378            -122;
  5089   45.059            -498            -300;
  5090   45.068            -575            -457;
  5091   45.077            -600            -579;
  5092   45.085            -563            -658;
  5093   45.094            -476            -682;
  5094   45.103            -349            -646;
  5095   45.112            -196            -558;
  5096   45.121             -28            -427;
  5097   45.130             143            -260;
  5098   45.139             302             -68;
  5099   45.147             440             128;
  5100   45.156             541             311;
  5101   45.165             595             466;
  5102   45.174             589             574;
  5103   45.183             524             622;
  5104   45.192             414             604;
  5105   45.201             271             529;
  5106   45.209             107             406;
  5107   45.218             -65             247;
  5108   45.227            -233              65;
  5109   45.236            -383            -123;
  5110   45.245            -502            -303;
  5111   45.254            -579            -462;
  5112   45.263            -599            -584;
  5113   45.271            -557            -661;
  5114   45.280            -463            -680;
  5115   45.289            -330            -640;
  5116   45.298            -172            -547;
  5117   45.307               0            -409;
  5118   45.316             172            -236;
  5119   45.324             332             -40;
  5120   45.333             464             157;
  5121   45.342             558             339;
  5122   45.351             599             488;
  5123   45.360             577             586;
  5124   45.369             498             619;
  5125   45.378             375             586;
  5126   45.386             222             496;
  5127   45.395              51             360;
  5128   45.404            -124             190;
  5129   45.413            -289               3;
  5130   45.422            -432            -187;
  5131   45.431            -538            -364;
  5132   45.440            -594            -513;
  5133   45.448            -588            -620;
  5134   45.457            -521            -676;
  5135   45.466            -407            -670;
  5136   45.475            -258            -605;
  5137   45.484             -88            -490;
  5138   45.493              88            -334;
  5139   45.502             258            -145;
  5140   45.510             407              57;
  5141   45.519             522             251;
  5142   45.528             589             420;
  5143   45.537             594             544;
  5144   45.546             535             608;
  5145   45.555             426             603;
  5146   45.564             281             534;
  5147   45.572             112             414;
  5148   45.581             -66             253;
  5149   45.590            -239              68;
  5150   45.599            -392            -126;
  5151   45.608            -512            -311;
  5152   45.617            -585            -472;
  5153   45.626            -596            -593;
  5154   45.634            -542            -666;
  5155   45.643            -435            -677;
  5156   45.652            -291            -627;
  5157   45.661            -121            -521;
  5158   45.670              57            -371;
  5159   45.679             232            -187;
  5160   45.688             388              18;
  5161   45.696             510             217;
  5162   45.705             584             393;
  5163   45.714             596             527;
  5164   45.723             542             600;
  5165   45.732             435             601;
  5166   45.741             288             538;
  5167   45.749             117             419;
  5168   45.758             -63             258;
  5169   45.767            -239              71;
  5170   45.776            -394            -125;
  5171   45.785            -515            -312;
  5172   45.794            -587            -475;
  5173   45.803            -595            -596;
  5174   45.811            -535            -668;
  5175   45.820            -423            -676;
  5176   45.829            -273            -620;
  5177   45.838             -99            -510;
  5178   45.847              83            -355;
  5179   45.856             258            -165;
  5180   45.865             411              43;
  5181   45.873             528             242;
  5182   45.882             592             415;
  5183   45.891             590             541;
  5184   45.900             521             602;
  5185   45.909             401             589;
  5186   45.918             244             512;
  5187   45.927              67             380;
  5188   45.935            -116             209;
  5189   45.944            -290              16;
  5190   45.953            -438            -182;
  5191   45.962            -546            -366;
  5192   45.971            -598            -519;
  5193   45.980            -580            -627;
  5194   45.989            -497            -677;
  5195   45.997            -366            -662;
  5196   46.006            -202            -584;
  5197   46.015             -20            -454;
  5198   46.024             164            -281;
  5199   46.033             333             -79;
  5200   46.042             473             131;
  5201   46.051             567             323;
  5202   46.059             600             479;
  5203   46.068             561             576;
  5204   46.077             461             600;
  5205   46.086             317             552;
  5206   46.095             144             443;
  5207   46.104             -42             285;
  5208   46.113            -224              98;
  5209   46.121            -386            -103;
  5210   46.130            -513            -297;
  5211   46.139            -587            -466;
  5212   46.148            -593            -593;
  5213   46.157            -529            -666;
  5214   46.166            -410            -674;
  5215   46.174            -252            -615;
  5216   46.183             -70            -499;
  5217   46.192             117            -337;
  5218   46.201             294            -139;
  5219   46.210             445              74;
  5220   46.219             552             275;
  5221   46.228             599             443;
  5222   46.236             573             556;
  5223   46.245             481             597;
  5224   46.254             341             562;
  5225   46.263             169             462;
  5226   46.272             -19             310;
  5227   46.281            -205             124;
  5228   46.290            -372             -79;
  5229   46.298            -505            -277;
  5230   46.307            -584            -451;
  5231   46.316            -595            -584;
  5232   46.325            -532            -663;
  5233   46.334            -412            -674;
  5234   46.343            -252            -618;
  5235   46.352             -68            -503;
  5236   46.360             122            -340;
  5237   46.369             301            -140;
  5238   46.378             452              75;
  5239   46.387             558             278;
  5240   46.396             600             446;
  5241   46.405             566             557;
  5242   46.414             467             592;
  5243   46.422             320             551;
  5244   46.431             142             444;
  5245   46.440             -50             285;
  5246   46.449            -236              93;
  5247   46.458            -401            -113;
  5248   46.467            -526            -310;
  5249   46.476            -593            -481;
  5250   46.484            -586            -604;
  5251   46.493            -507            -670;
  5252   46.502            -373            -666;
  5253   46.511            -202            -594;
  5254   46.520             -12            -464;
  5255   46.529             180            -289;
  5256   46.538             354             -80;
  5257   46.546             494             136;
  5258   46.555             581             333;
  5259   46.564             596             486;
  5260   46.573             535             573;
  5261   46.582             413             581;
  5262   46.591             249             513;
  5263   46.599              61             382;
  5264   46.608            -134             206;
  5265   46.617            -315               5;
  5266   46.626            -466            -203;
  5267   46.635            -567            -393;
  5268   46.644            -600            -545;
  5269   46.653            -553            -644;
  5270   46.661            -442            -677;
  5271   46.670            -283            -636;
  5272   46.679             -97            -532;
  5273   46.688              99            -375;
  5274   46.697             286            -178;
  5275   46.706             444              41;
  5276   46.715             555             251;
  5277   46.723             600             427;
  5278   46.732             564             544;
  5279   46.741             460             583;
  5280   46.750             306             541;
  5281   46.759             121             430;
  5282   46.768             -77             265;
  5283   46.777            -266              68;
  5284   46.785            -430            -142;
  5285   46.794            -547            -341;
  5286   46.803            -599            -508;
  5287   46.812            -570            -623;
  5288   46.821            -470            -674;
  5289   46.830            -317            -651;
  5290   46.839            -132            -559;
  5291   46.847              66            -411;
  5292   46.856             258            -219;
  5293   46.865             424               0;
  5294   46.874             544             216;
  5295   46.883             599             400;
  5296   46.892             571             528;
  5297   46.901             471             577;
  5298   46.909             318             543;
  5299   46.918             131             437;
  5300   46.927             -69             275;
  5301   46.936            -262              76;
  5302   46.945            -428            -136;
  5303   46.954            -547            -337;
  5304   46.963            -599            -507;
  5305   46.971            -568            -623;
  5306   46.980            -464            -674;
  5307   46.989            -307            -649;
  5308   46.998            -118            -554;
  5309   47.007              84            -402;
  5310   47.016             277            -207;
  5311   47.024             441              15;
  5312   47.033             556             231;
  5313   47.042             600             412;
  5314   47.051             560             533;
  5315   47.060             448             572;
  5316   47.069             285             526;
  5317   47.078              91             409;
  5318   47.086            -112             238;
  5319   47.095            -303              33;
  5320   47.104            -462            -181;
  5321   47.113            -568            -379;
  5322   47.122            -599            -539;
  5323   47.131            -545            -642;
  5324   47.140            -421            -673;
  5325   47.148            -250            -628;
  5326   47.157             -52            -515;
  5327   47.166             152            -347;
  5328   47.175             339            -140;
  5329   47.184             490              86;
  5330   47.193             582             295;
  5331   47.202             594             459;
  5332   47.210             521             551;
  5333   47.219             384             557;
  5334   47.228             203             481;
  5335   47.237              -0             339;
  5336   47.246            -203             149;
  5337   47.255            -385             -65;
  5338   47.264            -522            -276;
  5339   47.272            -594            -461;
  5340   47.281            -581            -596;
  5341   47.290            -486            -667;
  5342   47.299            -332            -659;
  5343   47.308            -141            -576;
  5344   47.317              66            -431;
  5345   47.326             265            -238;
  5346   47.334             436             -14;
  5347   47.343             555             207;
  5348   47.352             600             394;
  5349   47.361             556             519;
  5350   47.370             437             559;
  5351   47.379             266             512;
  5352   47.388              65             391;
  5353   47.396            -143             213;
  5354   47.405            -336               3;
  5355   47.414            -490            -214;
  5356   47.423            -583            -411;
  5357   47.432            -592            -563;
  5358   47.441            -514            -653;
  5359   47.449            -370            -666;
  5360   47.458            -183            -601;
  5361   47.467              26            -468;
  5362   47.476             231            -283;
  5363   47.485             411             -62;
  5364   47.494             541             164;
  5365   47.503             599             361;
  5366   47.511             566             498;
  5367   47.520             453             551;
  5368   47.529             284             514;
  5369   47.538              83             401;
  5370   47.547            -129             228;
  5371   47.556            -325              19;
  5372   47.565            -484            -200;
  5373   47.573            -581            -400;
  5374   47.582            -593            -557;
  5375   47.591            -515            -650;
  5376   47.600            -369            -666;
  5377   47.609            -178            -601;
  5378   47.618              33            -467;
  5379   47.627             241            -281;
  5380   47.635             420             -57;
  5381   47.644             548             170;
  5382   47.653             600             366;
  5383   47.662             558             500;
  5384   47.671             436             546;
  5385   47.680             260             502;
  5386   47.689              53             381;
  5387   47.697            -161             202;
  5388   47.706            -355             -11;
  5389   47.715            -507            -231;
  5390   47.724            -591            -429;
  5391   47.733            -584            -576;
  5392   47.742            -488            -656;
  5393   47.751            -327            -656;
  5394   47.759            -127            -576;
  5395   47.768              88            -427;
  5396   47.777             294            -230;
  5397   47.786             463              -0;
  5398   47.795             573             223;
  5399   47.804             597             406;
  5400   47.813             526             517;
  5401   47.821             381             536;
  5402   47.830             189             466;
  5403   47.839             -26             322;
  5404   47.848            -238             128;
  5405   47.857            -421             -92;
  5406   47.866            -551            -307;
  5407   47.874            -600            -489;
  5408   47.883            -552            -612;
  5409   47.892            -423            -662;
  5410   47.901            -239            -627;
  5411   47.910             -26            -515;
  5412   47.919             190            -342;
  5413   47.928             384            -126;
  5414   47.936             528             107;
  5415   47.945             598             316;
  5416   47.954             569             467;
  5417   47.963             454             531;
  5418   47.972             278             501;
  5419   47.981              67             389;
  5420   47.990            -152             214;
  5421   47.998            -353               1;
  5422   48.007            -509            -221;
  5423   48.016            -593            -421;
  5424   48.025            -580            -569;
  5425   48.034            -475            -648;
  5426   48.043            -305            -645;
  5427   48.052             -96            -560;
  5428   48.060             124            -405;
  5429   48.069             330            -201;
  5430   48.078             494              32;
  5431   48.087             588             253;
  5432   48.096             586             425;
  5433   48.105             489             516;
  5434   48.114             323             511;
  5435   48.122             115             418;
  5436   48.131            -107             255;
  5437   48.140            -316              47;
  5438   48.149            -485            -176;
  5439   48.158            -585            -383;
  5440   48.167            -589            -544;
  5441   48.176            -495            -636;
  5442   48.184            -331            -647;
  5443   48.193            -122            -573;
  5444   48.202             101            -428;
  5445   48.211             312            -228;
  5446   48.220             483               4;
  5447   48.229             584             229;
  5448   48.238             589             408;
  5449   48.246             495             507;
  5450   48.255             329             507;
  5451   48.264             119             417;
  5452   48.273            -106             256;
  5453   48.282            -318              48;
  5454   48.291            -488            -176;
  5455   48.299            -586            -383;
  5456   48.308            -586            -543;
  5457   48.317            -487            -633;
  5458   48.326            -317            -640;
  5459   48.335            -104            -563;
  5460   48.344             122            -413;
  5461   48.353             333            -210;
  5462   48.361             499              25;
  5463   48.370             591             247;
  5464   48.379             581             419;
  5465   48.388             473             506;
  5466   48.397             295             492;
  5467   48.406              78             389;
  5468   48.415            -149             218;
  5469   48.423            -358               4;
  5470   48.432            -516            -221;
  5471   48.441            -596            -421;
  5472   48.450            -570            -567;
  5473   48.459            -449            -638;
  5474   48.468            -263            -625;
  5475   48.477             -40            -528;
  5476   48.485             187            -362;
  5477   48.494             390            -146;
  5478   48.503             538              91;
  5479   48.512             600             303;
  5480   48.521             553             452;
  5481   48.530             416             506;
  5482   48.539             218             461;
  5483   48.547              -9             330;
  5484   48.556            -235             138;
  5485   48.565            -430             -85;
  5486   48.574            -561            -305;
  5487   48.583            -598            -488;
  5488   48.592            -527            -604;
  5489   48.601            -371            -641;
  5490   48.609            -162            -588;
  5491   48.618              70            -458;
  5492   48.627             292            -266;
  5493   48.636             473             -34;
  5494   48.645             582             197;
  5495   48.654             588             383;
  5496   48.663             488             487;
  5497   48.671             312             488;
  5498   48.680              92             395;
  5499   48.689            -141             226;
  5500   48.698            -355              11;
  5501   48.707            -518            -217;
  5502   48.716            -597            -421;
  5503   48.724            -565            -566;
  5504   48.733            -435            -634;
  5505   48.742            -239            -615;
  5506   48.751              -9            -512;
  5507   48.760             222            -339;
  5508   48.769             422            -117;
  5509   48.778             559             121;
  5510   48.786             599             327;
  5511   48.795             525             460;
  5512   48.804             365             492;
  5513   48.813             151             424;
  5514   48.822             -85             274;
  5515   48.831            -309              67;
  5516   48.840            -488            -163;
  5517   48.848            -589            -377;
  5518   48.857            -580            -540;
  5519   48.866            -465            -625;
  5520   48.875            -276            -623;
  5521   48.884             -47            -535;
  5522   48.893             189            -373;
  5523   48.902             398            -158;
  5524   48.910             546              83;
  5525   48.919             600             297;
  5526   48.928             537             442;
  5527   48.937             382             485;
  5528   48.946             168             426;
  5529   48.955             -70             284;
  5530   48.964            -298              81;
  5531   48.972            -482            -149;
  5532   48.981            -588            -367;
  5533   48.990            -581            -533;
  5534   48.999            -466            -621;
  5535   49.008            -275            -621;
  5536   49.017             -43            -534;
  5537   49.026             196            -372;
  5538   49.034             406            -156;
  5539   49.043             552              85;
  5540   49.052             599             298;
  5541   49.061             528             439;
  5542   49.070             365             476;
  5543   49.079             145             410;
  5544   49.088             -97             262;
  5545   49.096            -324              55;
  5546   49.105            -502            -176;
  5547   49.114            -594            -389;
  5548   49.123            -569            -546;
  5549   49.132            -438            -619;
  5550   49.141            -235            -605;
  5551   49.149               4            -504;
  5552   49.158             243            -333;
  5553   49.167             444            -109;
  5554   49.176             573             130;
  5555   49.185             592             331;
  5556   49.194             494             450;
  5557   49.203             311             461;
  5558   49.211              79             372;
  5559   49.220            -165             206;
  5560   49.229            -384             -11;
  5561   49.238            -541            -241;
  5562   49.247            -600            -442;
  5563   49.256            -536            -572;
  5564   49.265            -374            -616;
  5565   49.273            -152            -570;
  5566   49.282              94            -443;
  5567   49.291             325            -251;
  5568   49.300             505             -16;
  5569   49.309             596             213;
  5570   49.318             564             386;
  5571   49.327             425             461;
  5572   49.335             214             427;
  5573   49.344             -31             302;
  5574   49.353            -271             108;
  5575   49.362            -468            -121;
  5576   49.371            -584            -342;
  5577   49.380            -583            -513;
  5578   49.389            -464            -598;
  5579   49.397            -264            -594;
  5580   49.406             -23            -502;
  5581   49.415             223            -339;
  5582   49.424             433            -120;
  5583   49.433             569             118;
  5584   49.442             593             319;
  5585   49.451             493             437;
  5586   49.459             305             445;
  5587   49.468              67             352;
  5588   49.477            -182             182;
  5589   49.486            -402             -38;
  5590   49.495            -554            -268;
  5591   49.504            -598            -460;
  5592   49.513            -515            -574;
  5593   49.521            -336            -596;
  5594   49.530            -101            -528;
  5595   49.539             150            -383;
  5596   49.548             378            -178;
  5597   49.557             541              61;
  5598   49.566             600             275;
  5599   49.574             529             416;
  5600   49.583             358             450;
  5601   49.592             125             379;
  5602   49.601            -128             223;
  5603   49.610            -360              11;
  5604   49.619            -531            -222;
  5605   49.628            -600            -426;
  5606   49.636            -538            -557;
  5607   49.645            -371            -591;
  5608   49.654            -140            -535;
  5609   49.663             114            -399;
  5610   49.672             350            -200;
  5611   49.681             526              39;
  5612   49.690             600             257;
  5613   49.698             542             407;
  5614   49.707             376             449;
  5615   49.716             145             384;
  5616   49.725            -111             232;
  5617   49.734            -348              21;
  5618   49.743            -525            -213;
  5619   49.752            -600            -421;
  5620   49.760            -541            -555;
  5621   49.769            -374            -590;
  5622   49.778            -140            -532;
  5623   49.787             117            -393;
  5624   49.796             354            -190;
  5625   49.805             530              52;
  5626   49.814             600             272;
  5627   49.822             535             415;
  5628   49.831             363             448;
  5629   49.840             126             372;
  5630   49.849            -132             212;
  5631   49.858            -368              -3;
  5632   49.867            -539            -238;
  5633   49.876            -600            -443;
  5634   49.884            -524            -569;
  5635   49.893            -344            -594;
  5636   49.902            -102            -523;
  5637   49.911             157            -371;
  5638   49.920             390            -156;
  5639   49.929             552              92;
  5640   49.938             598             308;
  5641   49.946             507             436;
  5642   49.955             316             444;
  5643   49.964              68             343;
  5644   49.973            -192             163;
  5645   49.982            -419             -63;
  5646   49.991            -567            -295;
  5647   49.999            -592            -485;
  5648   50.008            -482            -590;
  5649   50.017            -278            -595;
  5650   50.026             -23            -502;
  5651   50.035             235            -330;
  5652   50.044             452            -100;
  5653   50.053             582             148;
  5654   50.061             581             351;
  5655   50.070             448             454;
  5656   50.079             229             430;
  5657   50.088             -31             297;
  5658   50.097            -286              91;
  5659   50.106            -490            -149;
  5660   50.115            -595            -373;
  5661   50.123            -560            -536;
  5662   50.132            -403            -601;
  5663   50.141            -169            -572;
  5664   50.150              96            -454;
  5665   50.159             344            -262;
  5666   50.168             528             -17;
  5667   50.177             600             218;
  5668   50.185             529             385;
  5669   50.194             345             441;
  5670   50.203              97             377;
  5671   50.212            -169             217;
  5672   50.221            -405              -9;
  5673   50.230            -562            -256;
  5674   50.239            -593            -465;
  5675   50.247            -483            -584;
  5676   50.256            -274            -601;
  5677   50.265             -13            -525;
  5678   50.274             250            -367;
  5679   50.283             467            -146;
  5680   50.292             589             103;
  5681   50.301             571             310;
  5682   50.309             421             417;
  5683   50.318             187             400;
  5684   50.327             -81             276;
  5685   50.336            -335              73;
  5686   50.345            -524            -171;
  5687   50.354            -600            -400;
  5688   50.363            -528            -558;
  5689   50.371            -340            -611;
  5690   50.380             -87            -563;
  5691   50.389             183            -424;
  5692   50.398             419            -216;
  5693   50.407             571              36;
  5694   50.416             588             265;
  5695   50.424             463             404;
  5696   50.433             241             414;
  5697   50.442             -27             305;
  5698   50.451            -290             108;
  5699   50.460            -497            -137;
  5700   50.469            -597            -377;
  5701   50.478            -548            -552;
  5702   50.486            -374            -624;
  5703   50.495            -124            -588;
  5704   50.504             150            -453;
  5705   50.513             395            -243;
  5706   50.522             560              16;
  5707   50.531             593             255;
  5708   50.540             478             405;
  5709   50.548             260             420;
  5710   50.557              -9             311;
  5711   50.566            -276             112;
  5712   50.575            -490            -136;
  5713   50.584            -596            -377;
  5714   50.593            -551            -554;
  5715   50.602            -377            -626;
  5716   50.610            -125            -588;
  5717   50.619             151            -451;
  5718   50.628             398            -237;
  5719   50.637             563              24;
  5720   50.646             592             263;
  5721   50.655             470             407;
  5722   50.664             246             414;
  5723   50.672             -27             297;
  5724   50.681            -295              92;
  5725   50.690            -504            -157;
  5726   50.699            -599            -393;
  5727   50.708            -538            -560;
  5728   50.717            -350            -620;
  5729   50.726             -90            -571;
  5730   50.734             188            -424;
  5731   50.743             429            -204;
  5732   50.752             578              57;
  5733   50.761             581             284;
  5734   50.770             436             407;
  5735   50.779             197             394;
  5736   50.788             -82             262;
  5737   50.796            -345              46;
  5738   50.805            -536            -206;
  5739   50.814            -599            -434;
  5740   50.823            -503            -577;
  5741   50.832            -290            -609;
  5742   50.841             -18            -535;
  5743   50.849             258            -371;
  5744   50.858             482            -140;
  5745   50.867             595             115;
  5746   50.876             551             318;
  5747   50.885             370             404;
  5748   50.894             110             356;
  5749   50.903            -173             200;
  5750   50.911            -421             -29;
  5751   50.920            -575            -280;
  5752   50.929            -581            -488;
  5753   50.938            -435            -592;
  5754   50.947            -192            -582;
  5755   50.956              92            -472;
  5756   50.965             357            -283;
  5757   50.973             545             -40;
  5758   50.982             597             199;
  5759   50.991             487             357;
  5760   51.000             263             386;
  5761   51.009             -17             291;
  5762   51.018            -294             101;
  5763   51.027            -508            -140;
  5764   51.035            -600            -376;
  5765   51.044            -526            -542;
  5766   51.053            -323            -590;
  5767   51.062             -49            -526;
  5768   51.071             234            -372;
  5769   51.080             469            -152;
  5770   51.089             593              96;
  5771   51.097             555             296;
  5772   51.106             373             383;
  5773   51.115             108             339;
  5774   51.124            -180             187;
  5775   51.133            -430             -37;
  5776   51.142            -581            -281;
  5777   51.151            -574            -481;
  5778   51.159            -413            -574;
  5779   51.168            -157            -550;
  5780   51.177             133            -425;
  5781   51.186             395            -225;
  5782   51.195             566              21;
  5783   51.204             587             243;
  5784   51.213             445             370;
  5785   51.221             197             365;
  5786   51.230             -93             242;
  5787   51.239            -363              35;
  5788   51.248            -551            -209;
  5789   51.257            -594            -428;
  5790   51.266            -469            -555;
  5791   51.274            -229            -556;
  5792   51.283              60            -451;
  5793   51.292             337            -265;
  5794   51.301             538             -24;
  5795   51.310             598             209;
  5796   51.319             486             357;
  5797   51.328             253             374;
  5798   51.336             -36             269;
  5799   51.345            -318              73;
  5800   51.354            -527            -167;
  5801   51.363            -599            -393;
  5802   51.372            -497            -538;
  5803   51.381            -269            -551;
  5804   51.390              20            -453;
  5805   51.398             305            -272;
  5806   51.407             520             -31;
  5807   51.416             600             204;
  5808   51.425             503             360;
  5809   51.434             277             383;
  5810   51.443             -13             279;
  5811   51.452            -300              84;
  5812   51.460            -518            -156;
  5813   51.469            -600            -383;
  5814   51.478            -504            -529;
  5815   51.487            -277            -541;
  5816   51.496              14            -418;
  5817   51.505             302            -200;
  5818   51.514             520              58;
  5819   51.522             600             295;
  5820   51.531             500             445;
  5821   51.540             270             454;
  5822   51.549             -23             331;
  5823   51.558            -311             117;
  5824   51.567            -526            -134;
  5825   51.576            -599            -365;
  5826   51.584            -491            -505;
  5827   51.593            -255            -505;
  5828   51.602              41            -371;
  5829   51.611             328            -143;
  5830   51.620             536             118;
  5831   51.629             597             349;
  5832   51.638             477             480;
  5833   51.646             232             464;
  5834   51.655             -67             316;
  5835   51.664            -351              83;
  5836   51.673            -550            -177;
  5837   51.682            -592            -401;
  5838   51.691            -456            -520;
  5839   51.699            -201            -490;
  5840   51.708             102            -328;
  5841   51.717             381             -82;
  5842   51.726             565             186;
  5843   51.735             584             404;
  5844   51.744             427             502;
  5845   51.753             160             448;
  5846   51.761            -145             267;
  5847   51.770            -416              13;
  5848   51.779            -580            -251;
  5849   51.788            -570            -457;
  5850   51.797            -390            -536;
  5851   51.806            -110            -461;
  5852   51.815             195            -263;
  5853   51.823             454               4;
  5854   51.832             593             271;
  5855   51.841             547             462;
  5856   51.850             342             510;
  5857   51.859              51             404;
  5858   51.868            -252             185;
  5859   51.877            -494             -87;
  5860   51.885            -600            -344;
  5861   51.894            -515            -513;
  5862   51.903            -285            -532;
  5863   51.912              17            -401;
  5864   51.921             314            -164;
  5865   51.930             533             119;
  5866   51.939             597             369;
  5867   51.947             471             507;
  5868   51.956             215             485;
  5869   51.965             -94             319;
  5870   51.974            -380              64;
  5871   51.983            -567            -215;
  5872   51.992            -581            -444;
  5873   52.001            -412            -546;
  5874   52.009            -134            -488;
  5875   52.018             178            -296;
  5876   52.027             445             -24;
  5877   52.036             591             256;
  5878   52.045             548             460;
  5879   52.054             339             515;
  5880   52.063              42             409;
  5881   52.071            -266             186;
  5882   52.080            -506             -94;
  5883   52.089            -600            -355;
  5884   52.098            -497            -521;
  5885   52.107            -250            -529;
  5886   52.116              60            -386;
  5887   52.124             356            -136;
  5888   52.133             557             153;
  5889   52.142             586             397;
  5890   52.151             425             513;
  5891   52.160             146             462;
  5892   52.169            -170             272;
  5893   52.178            -442               2;
  5894   52.186            -591            -275;
  5895   52.195            -546            -481;
  5896   52.204            -332            -543;
  5897   52.213             -29            -444;
  5898   52.222             282            -219;
  5899   52.231             518              69;
  5900   52.240             599             335;
  5901   52.248             478             493;
  5902   52.257             219             486;
  5903   52.266             -98             326;
  5904   52.275            -390              67;
  5905   52.284            -574            -217;
  5906   52.293            -571            -448;
  5907   52.302            -382            -544;
  5908   52.310             -88            -476;
  5909   52.319             230            -271;
  5910   52.328             487              13;
  5911   52.337             600             292;
  5912   52.346             507             476;
  5913   52.355             260             496;
  5914   52.364             -56             357;
  5915   52.372            -359             108;
  5916   52.381            -561            -180;
  5917   52.390            -582            -424;
  5918   52.399            -407            -540;
  5919   52.408            -116            -492;
  5920   52.417             206            -299;
  5921   52.426             473             -18;
  5922   52.434             599             268;
  5923   52.443             517             463;
  5924   52.452             273             496;
  5925   52.461             -45             365;
  5926   52.470            -351             119;
  5927   52.479            -559            -171;
  5928   52.488            -582            -419;
  5929   52.496            -407            -540;
  5930   52.505            -113            -496;
  5931   52.514             211            -305;
  5932   52.523             478             -23;
  5933   52.532             599             264;
  5934   52.541             509             458;
  5935   52.549             258             487;
  5936   52.558             -64             352;
  5937   52.567            -369             102;
  5938   52.576            -568            -188;
  5939   52.585            -574            -432;
  5940   52.594            -383            -541;
  5941   52.603             -80            -484;
  5942   52.611             245            -281;
  5943   52.620             502               9;
  5944   52.629             600             293;
  5945   52.638             482             471;
  5946   52.647             214             477;
  5947   52.656            -114             324;
  5948   52.665            -411              62;
  5949   52.673            -585            -229;
  5950   52.682            -552            -458;
  5951   52.691            -332            -543;
  5952   52.700             -15            -461;
