 Sample   Time     Commanded Pos   Encoder 1 Pos 

[    0    0.000            2500               0;
   339    3.002               0              -9;
   340    3.010               0              -9;
   341    3.019               0              -9;
   342    3.028               0              -9;
   343    3.037               0              -9;
   344    3.046               0              -9;
   345    3.055               0              -9;
   346    3.064               0              -9;
   347    3.072               0              -9;
   348    3.081               0              -9;
   349    3.090               0              -9;
   350    3.099               0              -9;
   351    3.108               0              -9;
   352    3.117               0              -9;
   353    3.126               0              -9;
   354    3.134               0              -9;
   355    3.143               0              -9;
   356    3.152               0              -9;
   357    3.161               0              -7;
   358    3.170               0              -8;
   359    3.179               0              -8;
   360    3.188               0              -8;
   361    3.196               0              -8;
   362    3.205               0              -7;
   363    3.214               0              -7;
   364    3.223               0              -7;
   365    3.232               0              -7;
   366    3.241               0              -7;
   367    3.249               0              -7;
   368    3.258               0              -7;
   369    3.267               0              -6;
   370    3.276               0              -6;
   371    3.285               0              -6;
   372    3.294               0              -6;
   373    3.303               0              -6;
   374    3.311               0              -6;
   375    3.320               0              -6;
   376    3.329               0              -6;
   377    3.338               0              -6;
   378    3.347               0              -6;
   379    3.356               0              -6;
   380    3.365               0              -6;
   381    3.373               0              -6;
   382    3.382               0              -6;
   383    3.391               0              -6;
   384    3.400               0              -6;
   385    3.409               0              -6;
   386    3.418               0              -5;
   387    3.427               0              -5;
   388    3.435               0              -5;
   389    3.444               0              -5;
   390    3.453               0              -5;
   391    3.462               0              -5;
   392    3.471               0              -5;
   393    3.480               0              -5;
   394    3.489               0              -5;
   395    3.497               0              -5;
   396    3.506               0              -4;
   397    3.515               0              -4;
   398    3.524               0              -4;
   399    3.533               0              -4;
   400    3.542               0              -4;
   401    3.551               0              -4;
   402    3.559               0              -4;
   403    3.568               0              -4;
   404    3.577               0              -4;
   405    3.586               0              -4;
   406    3.595               0              -4;
   407    3.604               0              -4;
   408    3.613               0              -4;
   409    3.621               0              -4;
   410    3.630               0              -4;
   411    3.639               0              -4;
   412    3.648               0              -4;
   413    3.657               0              -3;
   414    3.666               0              -3;
   415    3.674               0              -3;
   416    3.683               0              -3;
   417    3.692               0              -3;
   418    3.701               0              -3;
   419    3.710               0              -3;
   420    3.719               0              -3;
   421    3.728               0              -3;
   422    3.736               0              -3;
   423    3.745               0              -3;
   424    3.754               0              -3;
   425    3.763               0              -3;
   426    3.772               0              -3;
   427    3.781               0              -3;
